,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10
9,DevOps Engineer,"['Linux', 'C++', 'UML', 'C', 'Java', 'MySQL']","['• Ensure the steps of the CI/CD pipeline: Github, Jenkins, Docker, Sonarqube Kubernets, GCP', '• System support: Linux, Tomcat/Jboss, Apache, Nginx, Mysql, Postgresql, MongoDB', '• Train, advise and assist users', '• Ensure the preventive and curative maintenance of infra-clients on a regular basis', '• Install, upgrade and upgrade hardware and software components of computer systems', '• Administer and maintain the network and its services,', '• Ensuring the reliability and security of the entire system, monitoring of the local network,']","• Ensure the steps of the CI/CD pipeline: Github, Jenkins, Docker, Sonarqube Kubernets, GCP","• System support: Linux, Tomcat/Jboss, Apache, Nginx, Mysql, Postgresql, MongoDB","• Train, advise and assist users",• Ensure the preventive and curative maintenance of infra-clients on a regular basis,"• Install, upgrade and upgrade hardware and software components of computer systems","• Administer and maintain the network and its services,","• Ensuring the reliability and security of the entire system, monitoring of the local network,",,,,DevOps engineer,"['Network administration', 'Team spirit', 'Linux System Administration', 'Critical Spirit', 'Sense of organization', 'unknown']",['unknown'],unknown,,,,,,,,,
10,DevOps Engineer,"['Network Administration', 'Network Security', 'java', 'Telecommunications', 'Linux', 'Networking']",['unknown'],unknown,,,,,,,,,,Devops Engineer,"['Java', 'Java Enterprise Edition', 'Ansible', 'Google Cloud Platform (GCP)', 'Google Kubernetes Engine (GKE)', 'Devops']","['• Build Cloud Native platforms based on Kubernetes, GKE, AWS', '• Automatic tasks by scripting and using CI/CD tools', '• Operating microservices from development to large scale production environments', '• Support development teams on Operations related to their software', '• Participant to cost optimisation, following FinOps approach']","• Build Cloud Native platforms based on Kubernetes, GKE, AWS",• Automatic tasks by scripting and using CI/CD tools,• Operating microservices from development to large scale production environments,• Support development teams on Operations related to their software,"• Participant to cost optimisation, following FinOps approach",,,,,
0,Cloud engineer and devops,"['Java', 'Cloud Computing', 'Git', 'Linux System Administration', 'MySQL', 'Ansible']",['unknown'],unknown,,,,,,,,,,Cloud & DevOps Engineer,"['DevOps', 'Cloud Computing', 'Amazon Web Services (AWS)', 'IT Infrastructure Management', 'Software Development', 'Infrastructure as code (IaC)']",['unknown'],unknown,,,,,,,,,
1,Senior Devops Engineer,"['Continuous Integration and Continuous Delivery (CI/CD)', 'IT Infrastructure Operations', 'Security', 'Server Administration', 'GitOps', 'Docker']",['unknown'],unknown,,,,,,,,,,DevOps & Cloud Engineer,"['Go', 'Terraform', 'Ansible', 'Scrum', 'Docker', 'Angular']",['unknown'],unknown,,,,,,,,,
2,DevOps Engineer,"['Tekton CI/CD', 'Gitlab', 'Continuous Integration and Continuous Delivery (CI/CD)', 'Apache Kafka', 'OpenShift', 'Quarkus']",['unknown'],unknown,,,,,,,,,,Cloud & DevOps Engineer ,"['Cloud Computing', 'Cloud Security', 'OpenStack', 'Big Data', 'Virtualization', 'Storage Virtualization']","['Working with Microsoft Azure and its different Scopes ( AAD, VMs, SQL, SQLMI, Storage Accounts, Automation Accounts, Azure Functions,..... ).', 'Migrating on-premises Applications to the cloud (hybrid and full public solutions ).', 'Working With Azure Kubernetes Service both Managed and UnManaged.', 'Writing DockerFiles and Generating Docker Images.', 'Developing CICD pipelines using Azure DevOps ( Azure ARM, Bash, Powershell, Ansible....... ).', 'Support of the Infrastructure and running Applications.']","Working with Microsoft Azure and its different Scopes ( AAD, VMs, SQL, SQLMI, Storage Accounts, Automation Accounts, Azure Functions,..... ).",Migrating on-premises Applications to the cloud (hybrid and full public solutions ).,Working With Azure Kubernetes Service both Managed and UnManaged.,Writing DockerFiles and Generating Docker Images.,"Developing CICD pipelines using Azure DevOps ( Azure ARM, Bash, Powershell, Ansible....... ).",Support of the Infrastructure and running Applications.,,,,
3,Internship Engineer DevOps,"['Cloud Computing', 'DevOps', 'AWS', 'Project management', 'Engineering', 'Analytical skills']",['Continuous integration and deployment (CI/CD) of an HRM application under odoo.'],Continuous integration and deployment (CI/CD) of an HRM application under odoo.,,,,,,,,,,DevOps engineer,"['Network administration', 'Team spirit', 'Linux System Administration', 'Critical Spirit', 'Sense of organization', 'unknown']",['unknown'],unknown,,,,,,,,,
4,Cloud & DevOps Engineer ,"['Microsoft Office', 'Management', 'Microsoft Excel', 'Customer service', 'Leadership', 'Microsoft Word']","['Load test implementation for new features developed by the dev team before deployment on the production environment', 'Create Jenkins pipeline to automata test execution', 'Analyze load test results to verify if there is a bottleneck that needs improvement in the infrastructure on AWS', 'Create Test Environments on AWS Using Terraform & Packer as IaC (Infrastructure as Code) tool and Ansible as CM (Configuration Management) tool', 'Monitor production environment servers on AWS using CloudWatch service', 'Automatic several manual tasks using Jenkins pipelines', 'Automation and management test and production environment services on AWS']",Load test implementation for new features developed by the dev team before deployment on the production environment,Create Jenkins pipeline to automata test execution,Analyze load test results to verify if there is a bottleneck that needs improvement in the infrastructure on AWS,Create Test Environments on AWS Using Terraform & Packer as IaC (Infrastructure as Code) tool and Ansible as CM (Configuration Management) tool,Monitor production environment servers on AWS using CloudWatch service,Automatic several manual tasks using Jenkins pipelines,Automation and management test and production environment services on AWS,,,,Cloud DevOps Engineer,"['Docker', 'Jenkins', 'Ansible', 'Cloud Computing', 'Java Enterprise Edition', '.NET framework']",['unknown'],unknown,,,,,,,,,
5,DevOps Engineer,"['Node.js', 'React.js', 'MongoDB', 'Infrastructure', 'Vagrant', 'Cassandra']","['In this internship i worked on the infrastructure ‘s automation using ansible and create a website for ticket reservation for cinemas in Tunisia using node.js, react.js and Mongolia']","In this internship i worked on the infrastructure ‘s automation using ansible and create a website for ticket reservation for cinemas in Tunisia using node.js, react.js and Mongolia",,,,,,,,,,DevOps & Cloud Engineer,"['Maven', 'Microsoft Azure', 'Google Cloud Platform (GCP)', 'Docker products', 'Linux', 'JavaFX']",['unknown'],unknown,,,,,,,,,
6,DevOps Engineer and Cloud Architect,"['MySQL', 'Java', 'Linux', 'Symfony', 'C++', 'HTML5']",['unknown'],unknown,,,,,,,,,,DevOps engineer,"['docker', 'Kubernetes', 'Ansible', 'Terraform', 'Java', 'JavaScript']",['unknown'],unknown,,,,,,,,,
7,DevOps Engineer,"['Infrastructure as code (IaC)', 'Amazon Web Services (AWS)', 'CI/CD', 'Gitlab', 'Google Cloud Platform (GCP)', 'Google Kubernetes Engine (GKE)']","['Modernisation of Kubernetes resources - Best Practices', 'Migration to a Highly Available and Secure GKE Cluster', 'Monitoring stack : Prometheus Operator, Prometheus, Alertmanager, Grafana, Thanos...', 'Security stack: Certmanager, Letsencrypt...', 'Networking stack: Pomerium, Kubernetes Gateway API...']",Modernisation of Kubernetes resources - Best Practices,Migration to a Highly Available and Secure GKE Cluster,"Monitoring stack : Prometheus Operator, Prometheus, Alertmanager, Grafana, Thanos...","Security stack: Certmanager, Letsencrypt...","Networking stack: Pomerium, Kubernetes Gateway API...",,,,,,Cloud & DevOps Engineer,"['Microsoft Azure', 'Linux', 'Helm', 'Azure Kubernetes Service (AKS)', 'Azure DevOps', 'Git']","['Project:', '- Talenteo is a Cloud Native HRIS solution which covers all the management processes of an HRM: recruitments, trainings, missions, editing and sending summaries, co-optations, monitoring and evaluation of consultants. The platform is developed with Angular on the Front-End and Spring Boot on the Back End.', '', 'Goal:', '- Automate CI/CD chains to deploy a Cloud Native HRIS Called solution ""Talenteo"" on a Kubernetes Cluster managed by Microsoft Azure (AKS) using Azure DevOps.', '', 'Tasks:', '* Configure a pipeline to supply an Azure infrastructure using Terraform (Cluster AKS, Blob Storage, Azure Container Registry, Vnet and Subnets).', '* Setting up three namesspaces on AKS (Dev, Int, Prod).', '* Deploy PostgreSQL in Statefulset on AKS using Helm and configure database schemas and users.', '* Dockerize the Back-End micro-services (Spring Boot) with Jib and use a dockerfile to contain the Front-End part (Angular 9).', '* use Helm to make dynamic Kubernetes resources declarations (Ingress, Deployments, Services, Secrets, TLS certificate) by injecting inside the concerned values from a separated files entitled values.yml. Each intended environment such as Dev, Int or Prod has its own values.', '* Implementation automated CI/CD pipelines for each microservice and the Front-End part (from GitLab --> Azure DevOps pipelines Build --> Azure DevOps pipelines Release --> AKS).', '* Ensure own cost management on Azure (Kubecost).', '* Create Pull Requests for major changes done on existing files in GitLab reste (git).', '', 'Technical environment:', '- Ubuntu 20.04 LTS (Focal Fossa), Terraform (v0.12), Azure Cli, Kubernetes (v1.19.11), K9s, Helm (v3), Docker, Jib, Azure Portal, Azure DevOps, Azure Artifacts, maven, SonarQube, JaCoCo, Intellij IDE, VS Code, git, GitLab, AKS, Slack, Jira.']",Project:,"- Talenteo is a Cloud Native HRIS solution which covers all the management processes of an HRM: recruitments, trainings, missions, editing and sending summaries, co-optations, monitoring and evaluation of consultants. The platform is developed with Angular on the Front-End and Spring Boot on the Back End.",,Goal:,"- Automate CI/CD chains to deploy a Cloud Native HRIS Called solution ""Talenteo"" on a Kubernetes Cluster managed by Microsoft Azure (AKS) using Azure DevOps.",,Tasks:,"* Configure a pipeline to supply an Azure infrastructure using Terraform (Cluster AKS, Blob Storage, Azure Container Registry, Vnet and Subnets).","* Setting up three namesspaces on AKS (Dev, Int, Prod).",* Deploy PostgreSQL in Statefulset on AKS using Helm and configure database schemas and users.
8,DevOps Engineer,"['Cloud Development', 'Kubernetes', 'DevOps', 'Ansible', 'Azure DevOps', 'Java']",['unknown'],unknown,,,,,,,,,,Cloud & DevOps Engineer,"['kubernets', 'Project management', 'Git', 'Microsoft Azure', 'Docker', 'AKS']",['unknown'],unknown,,,,,,,,,
9,DevOps Engineer,"['Elastic Stack (ELK)', 'Dynatrace', 'Prometheus.io', 'Grafana', 'Linux', 'Jenkins']","['Build secure and automated high-performance computing infrastructure solutions using Ansible, Terraform and K8s.', 'Establishment a CI/CD roadmap and implementing it on the project with Jenkins using Distributed buildings. ', 'Monitor, analytics, and report performance statistics on kubernets cluster using Dynatrace and Prometheus.', 'Experience with Software quality tools (Sonarqube).']","Build secure and automated high-performance computing infrastructure solutions using Ansible, Terraform and K8s.",Establishment a CI/CD roadmap and implementing it on the project with Jenkins using Distributed buildings. ,"Monitor, analytics, and report performance statistics on kubernets cluster using Dynatrace and Prometheus.",Experience with Software quality tools (Sonarqube).,,,,,,,Senior Cloud/DevOps Engineer,"['Git', 'Agile', 'Jenkins', 'Jira', 'Docker', 'AWS']",['unknown'],unknown,,,,,,,,,
10,Devops Engineer,"['React.js', 'Bitbucket', 'Node.js', 'Sonarqube', 'Jenkins', 'Docker products']",['Skills: Docker Products · Amazon Web Services · Git · Pipelines'],Skills: Docker Products · Amazon Web Services · Git · Pipelines,,,,,,,,,,Cloud Engineer & DevOps,"['Microsoft Azure', 'Linux', 'Helm', 'Azure Kubernetes Service (AKS)', 'Azure DevOps', 'Git']","['Project:', '- Talenteo is a native SIRH Cloud solution that covers all HRD management processes: recruitment, training, careers, missions, editing and sending CVs, co-ops, monitoring and evaluation of consultants. The platform is developed with Angular side Front-End and Spring Boot side Back-End.', '', 'Objective:', '- Automation of CI/CD channels to deploy a native SIRH Cloud solution called ""Talenteo"" on a cluster Kubernetes managed by Microsoft Azure (AKS) using Azure DevOps.', '', 'Tasks completed:', '* Configure a pipeline to supply an Azure infrastructure using Terraform (AKS, Blob Storage, Azure Container Registry, Vnet and Subnets).', '* Three namespaces were set up on AKS (Dev, Int, Prod).', '* Deploy PostgreSQL in Statefulset on AKS using Helm and configure the schemas and users of the database.', '* Dockerize the Back-End side micro-services (Spring Boot) with Jib and use a dockerfile to containerize the Front-End part (Angular 9).', '* Template Kubernetes objects to deploy using Helm (Ingress, Deployments, Services, Secrets, TLS certificate).', '* Implement the automated CI/CD chain for each microservice (from GitLab --> Azure DevOps pipelines Build --> Azure DevOps pipelines Release --> AKS).', '* Ensure proper cost management on Azure (Kubecost).', '* Create Pull Requests for major changes made to existing files in GitLab rest (git).', '', 'Technical stack:', '- Ubuntu 20.04 LTS (Focal Fossa), Terraform (v0.12), Azure Cli, Kubernetes (v1.19.11), K9s, Helm (v3), Docker, Jib, Azure Portal, Azure DevOps, Azure Artifacts, maven, SonarQube, JaCoCo, Intellij IDE, VS Code, git, GitLab, AKS, Slack, Jira.']",Project:,"- Talenteo is a native SIRH Cloud solution that covers all HRD management processes: recruitment, training, careers, missions, editing and sending CVs, co-ops, monitoring and evaluation of consultants. The platform is developed with Angular side Front-End and Spring Boot side Back-End.",,Objective:,"- Automation of CI/CD channels to deploy a native SIRH Cloud solution called ""Talenteo"" on a cluster Kubernetes managed by Microsoft Azure (AKS) using Azure DevOps.",,Tasks completed:,"* Configure a pipeline to supply an Azure infrastructure using Terraform (AKS, Blob Storage, Azure Container Registry, Vnet and Subnets).","* Three namespaces were set up on AKS (Dev, Int, Prod).",* Deploy PostgreSQL in Statefulset on AKS using Helm and configure the schemas and users of the database.
11,DevOps Engineer,"['Linux', 'C++', 'UML', 'C', 'Java', 'MySQL']","['• Ensure the steps of the CI/CD pipeline: Github, Jenkins, Docker, Sonarqube Kubernets, GCP', '• System support: Linux, Tomcat/Jboss, Apache, Nginx, Mysql, Postgresql, MongoDB', '• Train, advise and assist users', '• Ensure the preventive and curative maintenance of infra-clients on a regular basis', '• Install, upgrade and upgrade hardware and software components of computer systems', '• Administer and maintain the network and its services,', '• Ensuring the reliability and security of the entire system, monitoring of the local network,']","• Ensure the steps of the CI/CD pipeline: Github, Jenkins, Docker, Sonarqube Kubernets, GCP","• System support: Linux, Tomcat/Jboss, Apache, Nginx, Mysql, Postgresql, MongoDB","• Train, advise and assist users",• Ensure the preventive and curative maintenance of infra-clients on a regular basis,"• Install, upgrade and upgrade hardware and software components of computer systems","• Administer and maintain the network and its services,","• Ensuring the reliability and security of the entire system, monitoring of the local network,",,,,DevOps Engineer and Cloud Architect,"['MySQL', 'Java', 'Linux', 'Symfony', 'C++', 'HTML5']",['unknown'],unknown,,,,,,,,,
12,DevOps Engineer,"['Network Administration', 'Network Security', 'java', 'Telecommunications', 'Linux', 'Networking']",['unknown'],unknown,,,,,,,,,,Cloud engineer and devops,"['Java', 'Cloud Computing', 'Git', 'Linux System Administration', 'MySQL', 'Ansible']",['unknown'],unknown,,,,,,,,,
13,DevOps Engineer,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['-Create and configure Developments Kubernetes infrastructures based on MiniKube and nginx controller.', '-Create and configure Azure Kubernetes services (AKS) ', '-Automate deploying projects in Kubernetes infrastructure using pipelines ', '-Configure and manage servers ( Nginx, Php, Php-Fpm, Varnish.....) ', '-Monitor production waiters ', '-Performance testing ', '-Manage Backups of development and production servers ', '-Setup and maintaining users account and users Access on different development platform', 'Technologies used : Azure, Kubernetes, Docker, Ansible, Bamboo, Bitbucket, Grafana, JMeter, Zabbix,Microsoft activedirectory, Bash scripting']",-Create and configure Developments Kubernetes infrastructures based on MiniKube and nginx controller.,-Create and configure Azure Kubernetes services (AKS) ,-Automate deploying projects in Kubernetes infrastructure using pipelines ,"-Configure and manage servers ( Nginx, Php, Php-Fpm, Varnish.....) ",-Monitor production waiters ,-Performance testing ,-Manage Backups of development and production servers ,-Setup and maintaining users account and users Access on different development platform,"Technologies used : Azure, Kubernetes, Docker, Ansible, Bamboo, Bitbucket, Grafana, JMeter, Zabbix,Microsoft activedirectory, Bash scripting",,DevOps Data & BI Engineer,"['Azure DevOps', 'Extract, Transform, Load (ETL)', 'Data Analysis', 'Data Warehousing', 'Data Management', 'Data Integration']",['unknown'],unknown,,,,,,,,,
14,Devops engineer ,"['ASP.NET', 'Azure SQL', 'ACR', 'docker', 'Gitlab', 'Kubernetes']","['Development and automation project', '• Development an e-learning application.', '• Containerize the application.', '• Deploy application and DB to Azure.', '• Automate CI/CD tasks with Jenkins and Azure Pipelines.', '• Automatic configuration with ansible.', '• Tech :.Net, GitLab, Docke, Azure, Ansible, and Kubernetes.']",Development and automation project,• Development an e-learning application.,• Containerize the application.,• Deploy application and DB to Azure.,• Automate CI/CD tasks with Jenkins and Azure Pipelines.,• Automatic configuration with ansible.,"• Tech :.Net, GitLab, Docke, Azure, Ansible, and Kubernetes.",,,,Senior DevOps Engineer,"['Amazon Web Services (AWS)', 'Ansible', 'C (Programming Language)', 'SQL', 'python', 'Git']",['Skills: SQL · python · Git · Databases · Java · Linux · Software Development · Docker Products · Elasticsearch · DevOps · Terraform · Jenkins · Kubernetes · Azure Kubernetes Service (AKS) · Identity & Access Management (IAM) · IT Cost Optimization · JIRA administration · Financial Operations · Secure SDLC · Team Coordination · Team Leadership · security in depth · GitOps · Secure Communications · Process Optimization · Service Mesh · Cloud Computing · Performance Tuning · Scalability · High Availability (HA) · Testing Automation · Project Management · IaC · Application Security · Agile Methods · Continuous Integration · Object-Oriented Programming (OP) · Automation · Orchestration · Microservices · Containerization'],Skills: SQL · python · Git · Databases · Java · Linux · Software Development · Docker Products · Elasticsearch · DevOps · Terraform · Jenkins · Kubernetes · Azure Kubernetes Service (AKS) · Identity & Access Management (IAM) · IT Cost Optimization · JIRA administration · Financial Operations · Secure SDLC · Team Coordination · Team Leadership · security in depth · GitOps · Secure Communications · Process Optimization · Service Mesh · Cloud Computing · Performance Tuning · Scalability · High Availability (HA) · Testing Automation · Project Management · IaC · Application Security · Agile Methods · Continuous Integration · Object-Oriented Programming (OP) · Automation · Orchestration · Microservices · Containerization,,,,,,,,,
15,DevOps Engineer,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']",['unknown'],unknown,,,,,,,,,,DevOps Data & BI Engineer,"['Azure DevOps', 'Extract, Transform, Load (ETL)', 'Data Analysis', 'Data Warehousing', 'Data Management', 'Data Integration']",['unknown'],unknown,,,,,,,,,
0,Full Stack Developer,"['Git', 'PHP', 'HTML5', 'C#', 'Java', 'MySQL']",['Development of some features of CRM Client Relationship Management (Customer Relationship Management) software'],Development of some features of CRM Client Relationship Management (Customer Relationship Management) software,,,,,,,,,,Full Stack Consultant,"['Java', 'Python', 'Big Data', 'Agile methods', 'Software development', 'Data analysis']",['unknown'],unknown,,,,,,,,,
1,Full-stack Web-Developer,"['HTML5', 'PHP', 'AngularJS', 'Java', 'Postman API', 'css']",['unknown'],unknown,,,,,,,,,,Full stack data engineer,"['R', 'pandas', 'cloudera', 'SQL', 'MySQL', 'keras']",['unknown'],unknown,,,,,,,,,
2,Full Stack Developer,"['Full-Stack Development', 'Data Science', 'SQL', 'Machine learning', 'Data Analysis', 'Business Intelligence']",['unknown'],unknown,,,,,,,,,,Full Stack Engineer,"['Redash', 'PostgreSQL', 'Django', 'Angular', 'redash', 'ClickHouse']",['Skills: Django · Angular · redash · ClickHouse'],Skills: Django · Angular · redash · ClickHouse,,,,,,,,,
3,Full-stack Developer,"['SQL Server Reporting Services (SSRS)', 'SQL Server Analysis Services (SSAS)', 'SQL Server Integration Services (SSIS)', 'Advanced Business Application Programming (ABAP)', 'SAP ERP', 'Python (Programming Language)']",['Skills: TypeScript · React.js'],Skills: TypeScript · React.js,,,,,,,,,,Full Stack Developer,"['.NET framework', 'React.js', 'Node.js', 'Unity', 'Security Council', 'English']",['Skills:.NET framework · AngularJS'],Skills:.NET framework · AngularJS,,,,,,,,,
4,Full Stack Engineer,"['Scrum', 'Java', 'Linux System Administration', 'CSS', 'MySQL', 'AJAX']",['unknown'],unknown,,,,,,,,,,Full Stack Developer,"['Artificial Intelligence (AI)', 'Deep learning', 'Kotlin', 'Development of API', 'CodeIgniter', 'Android']",['Realization of websites / web applications / Mobile applications / Desktop applications'],Realization of websites / web applications / Mobile applications / Desktop applications,,,,,,,,,
5,Full-stack Developer,"['Laravel', 'vuejs', 'Angular', 'Node.js', 'Python (programming language)', 'Robotics']","['development of an appointment website for home car maintenance, this application was developed with the VueJS framework for the front-end part and the laravel framework 8 written in php for the backend part.']","development of an appointment website for home car maintenance, this application was developed with the VueJS framework for the front-end part and the laravel framework 8 written in php for the backend part.",,,,,,,,,,Full Stack Developer,"['Java', 'PostgreSQL', 'Spring Boot', 'HTML', 'Cascading Style Sheets (CSS)', 'PHP']",['Competencies : Java · Angular'],Competencies : Java · Angular,,,,,,,,,
6,Full-stack Developer,"['C (Programming Language)', 'web3.js', 'Full-Stack Development', 'Software Development', 'Redux.js', 'Tailwind CSS']",['Skills : Angular · JavaScript'],Skills : Angular · JavaScript,,,,,,,,,,Full Stack Developer,"['PHP', 'JavaScript', 'HTML5', 'Springboot', 'docker', 'docker composes']","['Design and realization of a web app ', 'Laravel Framework']",Design and realization of a web app ,Laravel Framework,,,,,,,,
7,Full Stack Engineer,"['Scrum', 'Java', 'Linux System Administration', 'CSS', 'MySQL', 'AJAX']",['unknown'],unknown,,,,,,,,,,Full-stack Developer,"['Big Data', 'SQL No', 'MySQL', 'PHP', 'Java', 'Gitlab']","['Project: Development and realization of a platform to order and deliver meals.', 'Participation in the various Scrum ceremonies (Daily meeting, Sprint planning...)', 'Design of the application database', 'Development of Back-end and Front-end games with Angular and Symfony Reading and analyzing functional documents before the start of each Sprint', 'Generation of tickets on Jira', 'Unvelop APIs and test with Swagger', 'Management of anomalies and conflicts via Git', 'Fixed bugs and revised code to improve application performance', 'Keywords :Docker, GitLab, PostgreSQL, Angular, Ionic, Symfony, Jira, AWS']",Project: Development and realization of a platform to order and deliver meals.,"Participation in the various Scrum ceremonies (Daily meeting, Sprint planning...)",Design of the application database,Development of Back-end and Front-end games with Angular and Symfony Reading and analyzing functional documents before the start of each Sprint,Generation of tickets on Jira,Unvelop APIs and test with Swagger,Management of anomalies and conflicts via Git,Fixed bugs and revised code to improve application performance,"Keywords :Docker, GitLab, PostgreSQL, Angular, Ionic, Symfony, Jira, AWS",
8,Full-stack Developer,"['AngularJS', 'React.js', 'Bootstrap', 'Node.js', 'Express.js', 'Spring Boot']",['unknown'],unknown,,,,,,,,,,Full Stack Developer,"['Software Development', 'Node.js', 'React', 'Web Development', 'Mathematics', 'Scrum']","['• Led daily scrums to discussions current day-s goals, previous day-s achievements, and', 'any impediments or concerns in an Agile Scrum environment.', '• Involved in all the internships of Software Development Life Cycle like Application', 'Design, Development, Debugging and Testing all applications.', '• Build a Cross-Platform Mobile Application.']","• Led daily scrums to discussions current day-s goals, previous day-s achievements, and",any impediments or concerns in an Agile Scrum environment.,• Involved in all the internships of Software Development Life Cycle like Application,"Design, Development, Debugging and Testing all applications.",• Build a Cross-Platform Mobile Application.,,,,,
9,Full-stack Developer,"['Quarkus', 'React.js', 'Symfony Framework', 'HTML5', 'CSS', 'Unified Modeling Language (UML)']",['unknown'],unknown,,,,,,,,,,Full Stack Engineer,"['Redash', 'PostgreSQL', 'Django', 'Angular', 'redash', 'ClickHouse']",['Skills: Django · Angular · redash · ClickHouse'],Skills: Django · Angular · redash · ClickHouse,,,,,,,,,
10,Full Stack Engineer,"['Angular CLI', 'Framework Spring', 'J2EE Web Services', 'Oracle Database', 'REST API', 'Trello']",['Competencies : Angular CLI · Framework Spring · MySQL'],Competencies : Angular CLI · Framework Spring · MySQL,,,,,,,,,,Full-stack Developer,"['Framework Spring', 'Engineering', 'Cascading Style Sheets (CSS)', 'Spring Boot', 'React.js', 'Docker products']",['Skills : Framework Spring · React.js · JavaScript · Java'],Skills : Framework Spring · React.js · JavaScript · Java,,,,,,,,,
11,Full stack engineer,"['WebRTC', 'CSS3', 'Bootstrap', 'HTML5', 'Css3', 'Bootstrap4']",['unknown'],unknown,,,,,,,,,,Full Stack Developer,"['Sonar', 'Sonarqube', 'JUnit', 'Spring Security', 'Spring Data', 'Material-IU']",['unknown'],unknown,,,,,,,,,
12,Full stack engineer,"['XML', 'Reactjs', 'React.js', 'Angular', '.NET framework', 'docker']",['unknown'],unknown,,,,,,,,,,Full-stack Developer,"['React', 'ASP.NET', 'Microsoft SQL Server', 'AngularJS', 'REST APIs', 'MySQL']","['Design and development of a web application (Front and Back) that allows the user to consult and create personalized diets composed of a set of meals based on recipes that he can also browse through the site, consult all the matching nutritional information and obtain the shopping list of the ingredients necessary for his diet.']","Design and development of a web application (Front and Back) that allows the user to consult and create personalized diets composed of a set of meals based on recipes that he can also browse through the site, consult all the matching nutritional information and obtain the shopping list of the ingredients necessary for his diet.",,,,,,,,,
0,Full Stack Developer,"['Git', 'PHP', 'HTML5', 'C#', 'Java', 'MySQL']",['Development of some features of CRM Client Relationship Management (Customer Relationship Management) software'],Development of some features of CRM Client Relationship Management (Customer Relationship Management) software,,,,,,,,,,Full-stack Web-Developer,"['HTML5', 'PHP', 'AngularJS', 'Java', 'Postman API', 'css']",['unknown'],unknown,,,,,,,,,
1,Full stack data engineer,"['R', 'pandas', 'cloudera', 'SQL', 'MySQL', 'keras']",['unknown'],unknown,,,,,,,,,,Full Stack Developer,"['Full-Stack Development', 'Data Science', 'SQL', 'Machine learning', 'Data Analysis', 'Business Intelligence']",['unknown'],unknown,,,,,,,,,
2,Senior Full Stack Web Developer,"['Java', 'MySQL', 'JavaScript', 'Angularjs', 'NodeJS', 'PHP']",['unknown'],unknown,,,,,,,,,,Full Stack Consultant,"['Java', 'Python', 'Big Data', 'Agile methods', 'Software development', 'Data analysis']",['unknown'],unknown,,,,,,,,,
3,Full Stack Engineer,"['Redash', 'PostgreSQL', 'Django', 'Angular', 'redash', 'ClickHouse']",['Skills: Django · Angular · redash · ClickHouse'],Skills: Django · Angular · redash · ClickHouse,,,,,,,,,,Full stack and AI developer,"['JavaScript', 'MySQL', 'Deep Learning', 'Machine Learning', 'PyTorch', 'Python (Programming Language)']",['Skills: JavaScript · MySQL · Deep Learning · Machine Learning · PyTorch · Python (Programming Language) · TensorFlow · PHP · Artificial Intelligence (AI)'],Skills: JavaScript · MySQL · Deep Learning · Machine Learning · PyTorch · Python (Programming Language) · TensorFlow · PHP · Artificial Intelligence (AI),,,,,,,,,
4,Full-stack Developer,"['SQL Server Reporting Services (SSRS)', 'SQL Server Analysis Services (SSAS)', 'SQL Server Integration Services (SSIS)', 'Advanced Business Application Programming (ABAP)', 'SAP ERP', 'Python (Programming Language)']",['Skills: TypeScript · React.js'],Skills: TypeScript · React.js,,,,,,,,,,Full-stack Js Developer,"['Web development', 'Teamwork', 'Project management', 'Advertising', 'GitHub', 'AngularJS']",['unknown'],unknown,,,,,,,,,
0,Data Scientist Internal,"['Optical Character Recognition (OCR)', 'Convolutional Neural Networks (CNN)', 'Deep Learning', 'Machine Learning', 'Native reaction', 'SAP CRM']","['OCR Web service that detects, classifies the object and extracts data from formal documents in french and arabic']","OCR Web service that detects, classifies the object and extracts data from formal documents in french and arabic",,,,,,,,,,Data scientist junior,"['Artificial Intelligence (AI)', 'SQL', 'Extract, Transform, Load (ETL)', 'Project management', 'Python (programming language)', 'PyCharm']",['unknown'],unknown,,,,,,,,,
