,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10,jobTitle.1,skills.1,Activity.1,Activite1.1,Activite2.1,Activite3.1,Activite4.1,Activite5.1,Activite6.1,Activite7.1,Activite8.1,Activite9.1,Activite10.1,word_tokenized1,word_tokenized2,word_tokenized3,word_tokenized4,word_tokenized5,word_tokenized6,word_tokenized7,word_tokenized8,word_tokenized9,word_tokenized10,word_tokenized11,word_tokenized12,word_tokenized13,word_tokenized14,word_tokenized15,word_tokenized16,word_tokenized17,word_tokenized18,word_tokenized19,word_tokenized20,word_tokenized21,clean_stemmed1,clean_stemmed2,clean_stemmed3,clean_stemmed4,clean_stemmed5,clean_stemmed6,clean_stemmed7,clean_stemmed8,clean_stemmed9,clean_stemmed10,clean_stemmed11,clean_stemmed12,clean_stemmed13,clean_stemmed14,clean_stemmed15,clean_stemmed16,clean_stemmed17,clean_stemmed18,clean_stemmed19,clean_stemmed20,clean_stemmed21,clean_lemmed1,clean_lemmed2,clean_lemmed3,clean_lemmed4,clean_lemmed5,clean_lemmed6,clean_lemmed7,clean_lemmed8,clean_lemmed9,clean_lemmed10,clean_lemmed11,clean_lemmed12,clean_lemmed13,clean_lemmed14,clean_lemmed15,clean_lemmed16,clean_lemmed17,clean_lemmed18,clean_lemmed19,clean_lemmed20,clean_lemmed21
122,Data Scientist,"['HTML', 'Python', 'Java', 'css', 'JavaScript', 'C']","['PROJECT : Dental monitoring Application ( telemonitoring )', 'Gathering data using a dental camera.', '- Create a TensorFlow Lite model for patient guidance to have better video', '- Create Yolov4-tiny model for streaming using a mobile phone', '- Deploy Yolov4 model to GCP and loaded using python.', '- Track object after detection then chipped one by one', '- Detection of Normal Tooth, Caries Tooth, Gum lesion and Mucosa using segmentation.', '- SKILLS: Python/OpenCV/yolo/RCNN/Flask/React-native/ GCP/Docker/Restful API/TENSORFLOW/Agile methodology']",PROJECT : Dental monitoring Application ( telemonitoring ),Gathering data using a dental camera.,- Create a TensorFlow Lite model for patient guidance to have better video,- Create Yolov4-tiny model for streaming using a mobile phone,- Deploy Yolov4 model to GCP and loaded using python.,- Track object after detection then chipped one by one,"- Detection of Normal Tooth, Caries Tooth, Gum lesion and Mucosa using segmentation.",- SKILLS: Python/OpenCV/yolo/RCNN/Flask/React-native/ GCP/Docker/Restful API/TENSORFLOW/Agile methodology,unknown,unknown,Senior Data Scientist,"['Data Science', 'Machine Learning', 'Deep Learning', 'Statistics', 'Artificial Intelligence (AI)', 'Navy']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['PROJECT', 'Dental', 'monitoring', 'Application', 'telemonitoring']","['Gathering', 'data', 'using', 'dental', 'camera']","['Create', 'TensorFlow', 'Lite', 'model', 'patient', 'guidance', 'better', 'video']","['Create', 'Yolov4', 'tiny', 'model', 'streaming', 'using', 'mobile', 'phone']","['Deploy', 'Yolov4', 'model', 'GCP', 'loaded', 'using', 'python']","['Track', 'object', 'detection', 'chipped', 'one', 'one']","['Detection', 'Normal', 'Tooth', 'Caries', 'Tooth', 'Gum', 'lesion', 'Mucosa', 'using', 'segmentation']","['SKILLS', 'Python', 'OpenCV', 'yolo', 'RCNN', 'Flask', 'React', 'native', 'GCP', 'Docker', 'Restful', 'API', 'TENSORFLOW', 'Agile', 'methodology']",[],[],[],[],[],[],[],[],[],[],[],[],[],"['project', 'dental', 'monitor', 'applic', 'telemonitor']","['gather', 'data', 'use', 'dental', 'camera']","['creat', 'tensorflow', 'lite', 'model', 'patient', 'guidanc', 'better', 'video']","['creat', 'yolov4', 'tini', 'model', 'stream', 'use', 'mobil', 'phone']","['deploy', 'yolov4', 'model', 'gcp', 'load', 'use', 'python']","['track', 'object', 'detect', 'chip', 'one', 'one']","['detect', 'normal', 'tooth', 'cari', 'tooth', 'gum', 'lesion', 'mucosa', 'use', 'segment']","['skill', 'python', 'opencv', 'yolo', 'rcnn', 'flask', 'react', 'nativ', 'gcp', 'docker', 'rest', 'api', 'tensorflow', 'agil', 'methodolog']",[],[],[],[],[],[],[],[],[],[],[],[],[],"['PROJECT', 'Dental', 'monitoring', 'Application', 'telemonitoring']","['Gathering', 'data', 'using', 'dental', 'camera']","['Create', 'TensorFlow', 'Lite', 'model', 'patient', 'guidance', 'better', 'video']","['Create', 'Yolov4', 'tiny', 'model', 'streaming', 'using', 'mobile', 'phone']","['Deploy', 'Yolov4', 'model', 'GCP', 'loaded', 'using', 'python']","['Track', 'object', 'detection', 'chipped', 'one', 'one']","['Detection', 'Normal', 'Tooth', 'Caries', 'Tooth', 'Gum', 'lesion', 'Mucosa', 'using', 'segmentation']","['SKILLS', 'Python', 'OpenCV', 'yolo', 'RCNN', 'Flask', 'React', 'native', 'GCP', 'Docker', 'Restful', 'API', 'TENSORFLOW', 'Agile', 'methodology']",[],[],[],[],[],[],[],[],[],[],[],[],[]
123,Data Scientist,"['Data Analytics', 'Data Visualization', 'Business Intelligence (BI)', 'Data Analysis', 'Data Mining', 'Big Data']","['ASK Control:', '- Detection of anomalies and fraud on Auto, Habitation and Pro insurance contracts.', '- Industrialization of fault detection projects in the Big Data Allianz platform.', '- Putting algorithms into production.', '- Identification and establishment of business rules in collaboration with trade experts', 'Tools : Python, Spark, Git, Pyspark, PostGres, Luigi']",ASK Control:,"- Detection of anomalies and fraud on Auto, Habitation and Pro insurance contracts.",- Industrialization of fault detection projects in the Big Data Allianz platform.,- Putting algorithms into production.,- Identification and establishment of business rules in collaboration with trade experts,"Tools : Python, Spark, Git, Pyspark, PostGres, Luigi",unknown,unknown,unknown,unknown, Data Scientist,"['Artificial intelligence', 'Data science', 'Cloud Computing', 'Deep learning', 'machine learning', 'unknown']","['• Automatic every step of machine learning to increase and improve Artificial intelligence solutions.', ""• I suggested using a Stable Diffusion model for image generation to sell it in the company's NFTs collection, which enhanced collection quantity and quality.""]",• Automatic every step of machine learning to increase and improve Artificial intelligence solutions.,"• I suggested using a Stable Diffusion model for image generation to sell it in the company's NFTs collection, which enhanced collection quantity and quality.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['ASK', 'Control']","['Detection', 'anomalies', 'fraud', 'Auto', 'Habitation', 'Pro', 'insurance', 'contracts']","['Industrialization', 'fault', 'detection', 'projects', 'Big', 'Data', 'Allianz', 'platform']","['Putting', 'algorithms', 'production']","['Identification', 'establishment', 'business', 'rules', 'collaboration', 'trade', 'experts']","['Tools', 'Python', 'Spark', 'Git', 'Pyspark', 'PostGres', 'Luigi']",[],[],[],[],"['Automatic', 'every', 'step', 'machine', 'learning', 'increase', 'improve', 'Artificial', 'intelligence', 'solutions', 'I', 'suggested', 'using', 'Stable', 'Diffusion', 'model', 'image', 'generation', 'sell', 'company', 'NFTs', 'collection', 'enhanced', 'collection', 'quantity', 'quality']","['Automatic', 'every', 'step', 'machine', 'learning', 'increase', 'improve', 'Artificial', 'intelligence', 'solutions']","['I', 'suggested', 'using', 'Stable', 'Diffusion', 'model', 'image', 'generation', 'sell', 'company', 'NFTs', 'collection', 'enhanced', 'collection', 'quantity', 'quality']",[],[],[],[],[],[],[],[],"['ask', 'control']","['detect', 'anomali', 'fraud', 'auto', 'habit', 'pro', 'insur', 'contract']","['industri', 'fault', 'detect', 'project', 'big', 'data', 'allianz', 'platform']","['put', 'algorithm', 'product']","['identif', 'establish', 'busi', 'rule', 'collabor', 'trade', 'expert']","['tool', 'python', 'spark', 'git', 'pyspark', 'postgr', 'luigi']",[],[],[],[],"['automat', 'everi', 'step', 'machin', 'learn', 'increas', 'improv', 'artifici', 'intellig', 'solut', 'i', 'suggest', 'use', 'stabl', 'diffus', 'model', 'imag', 'gener', 'sell', 'compani', 'nft', 'collect', 'enhanc', 'collect', 'quantiti', 'qualiti']","['automat', 'everi', 'step', 'machin', 'learn', 'increas', 'improv', 'artifici', 'intellig', 'solut']","['i', 'suggest', 'use', 'stabl', 'diffus', 'model', 'imag', 'gener', 'sell', 'compani', 'nft', 'collect', 'enhanc', 'collect', 'quantiti', 'qualiti']",[],[],[],[],[],[],[],[],"['ASK', 'Control']","['Detection', 'anomaly', 'fraud', 'Auto', 'Habitation', 'Pro', 'insurance', 'contract']","['Industrialization', 'fault', 'detection', 'project', 'Big', 'Data', 'Allianz', 'platform']","['Putting', 'algorithm', 'production']","['Identification', 'establishment', 'business', 'rule', 'collaboration', 'trade', 'expert']","['Tools', 'Python', 'Spark', 'Git', 'Pyspark', 'PostGres', 'Luigi']",[],[],[],[],"['Automatic', 'every', 'step', 'machine', 'learning', 'increase', 'improve', 'Artificial', 'intelligence', 'solution', 'I', 'suggested', 'using', 'Stable', 'Diffusion', 'model', 'image', 'generation', 'sell', 'company', 'NFTs', 'collection', 'enhanced', 'collection', 'quantity', 'quality']","['Automatic', 'every', 'step', 'machine', 'learning', 'increase', 'improve', 'Artificial', 'intelligence', 'solution']","['I', 'suggested', 'using', 'Stable', 'Diffusion', 'model', 'image', 'generation', 'sell', 'company', 'NFTs', 'collection', 'enhanced', 'collection', 'quantity', 'quality']",[],[],[],[],[],[],[],[]
124,Data Scientist ,"['Data Visualization', 'Data Management', 'Image Processing', 'Convolutional Neural Networks (CNN)', 'Computer Vision', 'Webrtc']","['• Extracted, stored, cleaned and preprocessed the last Tunisian stock market time series data.', '• Analyzed the interactions between 300 Tunisian companies using GNN and correlation graph analysis.', '• Created a classification model with an accuracy of 70% to predict the companies - financial risks.']","• Extracted, stored, cleaned and preprocessed the last Tunisian stock market time series data.",• Analyzed the interactions between 300 Tunisian companies using GNN and correlation graph analysis.,• Created a classification model with an accuracy of 70% to predict the companies - financial risks.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Senior Data Scientist,"['Python (Programmiersprache)', 'Data Science', 'Projektmanagement', 'Motor industry', 'Big Data', 'Prozessmanagement']","['- Analyzing of real car data', '- Creating machine learning models for prevention of the vehicle state']",- Analyzing of real car data,- Creating machine learning models for prevention of the vehicle state,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Extracted', 'stored', 'cleaned', 'preprocessed', 'last', 'Tunisian', 'stock', 'market', 'time', 'series', 'data']","['Analyzed', 'interactions', '300', 'Tunisian', 'companies', 'using', 'GNN', 'correlation', 'graph', 'analysis']","['Created', 'classification', 'model', 'accuracy', '70', 'predict', 'companies', 'financial', 'risks']",[],[],[],[],[],[],[],"['Analyzing', 'real', 'car', 'data', 'Creating', 'machine', 'learning', 'models', 'prevention', 'vehicle', 'state']","['Analyzing', 'real', 'car', 'data']","['Creating', 'machine', 'learning', 'models', 'prevention', 'vehicle', 'state']",[],[],[],[],[],[],[],[],"['extract', 'store', 'clean', 'preprocess', 'last', 'tunisian', 'stock', 'market', 'time', 'seri', 'data']","['analyz', 'interact', '300', 'tunisian', 'compani', 'use', 'gnn', 'correl', 'graph', 'analysi']","['creat', 'classif', 'model', 'accuraci', '70', 'predict', 'compani', 'financi', 'risk']",[],[],[],[],[],[],[],"['analyz', 'real', 'car', 'data', 'creat', 'machin', 'learn', 'model', 'prevent', 'vehicl', 'state']","['analyz', 'real', 'car', 'data']","['creat', 'machin', 'learn', 'model', 'prevent', 'vehicl', 'state']",[],[],[],[],[],[],[],[],"['Extracted', 'stored', 'cleaned', 'preprocessed', 'last', 'Tunisian', 'stock', 'market', 'time', 'series', 'data']","['Analyzed', 'interaction', '300', 'Tunisian', 'company', 'using', 'GNN', 'correlation', 'graph', 'analysis']","['Created', 'classification', 'model', 'accuracy', '70', 'predict', 'company', 'financial', 'risk']",[],[],[],[],[],[],[],"['Analyzing', 'real', 'car', 'data', 'Creating', 'machine', 'learning', 'model', 'prevention', 'vehicle', 'state']","['Analyzing', 'real', 'car', 'data']","['Creating', 'machine', 'learning', 'model', 'prevention', 'vehicle', 'state']",[],[],[],[],[],[],[],[]
125,Data Scientist,"['Optical Character Recognition (OCR)', 'Data Integration', 'Data Analysis', 'Data Visualization', 'Machine Learning', 'Deep Learning']","['• Current project: design and development of the second version of the chatbot (completed during my graduation) by adding text generation and strengthening learning features. The goal is to improve chatbot conversational skills and optimize results using machine learning.', '• Use of Boomi Atmosphere platform to develop and manage data integration and transformation workflows for Snowflake, SucessFactor and SAP systems for JERA.']",• Current project: design and development of the second version of the chatbot (completed during my graduation) by adding text generation and strengthening learning features. The goal is to improve chatbot conversational skills and optimize results using machine learning.,"• Use of Boomi Atmosphere platform to develop and manage data integration and transformation workflows for Snowflake, SucessFactor and SAP systems for JERA.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Senior Data Scientist,"['Physics', 'Science', 'LaTeX', 'Astrophysics', 'Python', 'Research']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Current', 'project', 'design', 'development', 'second', 'version', 'chatbot', 'completed', 'graduation', 'adding', 'text', 'generation', 'strengthening', 'learning', 'features', 'The', 'goal', 'improve', 'chatbot', 'conversational', 'skills', 'optimize', 'results', 'using', 'machine', 'learning']","['Use', 'Boomi', 'Atmosphere', 'platform', 'develop', 'manage', 'data', 'integration', 'transformation', 'workflows', 'Snowflake', 'SucessFactor', 'SAP', 'systems', 'JERA']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['current', 'project', 'design', 'develop', 'second', 'version', 'chatbot', 'complet', 'graduat', 'ad', 'text', 'gener', 'strengthen', 'learn', 'featur', 'the', 'goal', 'improv', 'chatbot', 'convers', 'skill', 'optim', 'result', 'use', 'machin', 'learn']","['use', 'boomi', 'atmospher', 'platform', 'develop', 'manag', 'data', 'integr', 'transform', 'workflow', 'snowflak', 'sucessfactor', 'sap', 'system', 'jera']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Current', 'project', 'design', 'development', 'second', 'version', 'chatbot', 'completed', 'graduation', 'adding', 'text', 'generation', 'strengthening', 'learning', 'feature', 'The', 'goal', 'improve', 'chatbot', 'conversational', 'skill', 'optimize', 'result', 'using', 'machine', 'learning']","['Use', 'Boomi', 'Atmosphere', 'platform', 'develop', 'manage', 'data', 'integration', 'transformation', 'workflow', 'Snowflake', 'SucessFactor', 'SAP', 'system', 'JERA']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
126,Cloud Engineer,"['Cloud Computing', 'Software Development', 'Astrophysics', 'Qt', 'Symfony Framework', 'Amazon Web Services (AWS)']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Cloud engineer,"['google G suite', 'Symfony Framework', 'GitHub', 'HTML', 'Bootstrap', 'JavaScript']","['*Contributes to the updating of a private cloud provisioning, management and billing platform.', '*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.']","*Contributes to the updating of a private cloud provisioning, management and billing platform.",*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],"['Contributes', 'updating', 'private', 'cloud', 'provisioning', 'management', 'billing', 'platform', 'Operation', 'various', 'cloud', 'infrastructures', 'well', 'maintenance', 'monitoring', 'server', 'machines', 'deployed', 'production']","['Contributes', 'updating', 'private', 'cloud', 'provisioning', 'management', 'billing', 'platform']","['Operation', 'various', 'cloud', 'infrastructures', 'well', 'maintenance', 'monitoring', 'server', 'machines', 'deployed', 'production']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['contribut', 'updat', 'privat', 'cloud', 'provis', 'manag', 'bill', 'platform', 'oper', 'variou', 'cloud', 'infrastructur', 'well', 'mainten', 'monitor', 'server', 'machin', 'deploy', 'product']","['contribut', 'updat', 'privat', 'cloud', 'provis', 'manag', 'bill', 'platform']","['oper', 'variou', 'cloud', 'infrastructur', 'well', 'mainten', 'monitor', 'server', 'machin', 'deploy', 'product']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Contributes', 'updating', 'private', 'cloud', 'provisioning', 'management', 'billing', 'platform', 'Operation', 'various', 'cloud', 'infrastructure', 'well', 'maintenance', 'monitoring', 'server', 'machine', 'deployed', 'production']","['Contributes', 'updating', 'private', 'cloud', 'provisioning', 'management', 'billing', 'platform']","['Operation', 'various', 'cloud', 'infrastructure', 'well', 'maintenance', 'monitoring', 'server', 'machine', 'deployed', 'production']",[],[],[],[],[],[],[],[]
127,Cloud Engineer ,"['C++', 'Java', 'SQL', 'Linux', 'PHP', 'JavaScript']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Cloud engineer,"['English', 'DevOps', 'Microsoft Azure', 'Grafana', 'Jenkins', 'Unix Administration']",['Skills : English · DevOps · Microsoft Azure · Grafana · Jenkins · Unix Administration'],Skills : English · DevOps · Microsoft Azure · Grafana · Jenkins · Unix Administration,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],"['Skills', 'English', 'DevOps', 'Microsoft', 'Azure', 'Grafana', 'Jenkins', 'Unix', 'Administration']","['Skills', 'English', 'DevOps', 'Microsoft', 'Azure', 'Grafana', 'Jenkins', 'Unix', 'Administration']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['skill', 'english', 'devop', 'microsoft', 'azur', 'grafana', 'jenkin', 'unix', 'administr']","['skill', 'english', 'devop', 'microsoft', 'azur', 'grafana', 'jenkin', 'unix', 'administr']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Skills', 'English', 'DevOps', 'Microsoft', 'Azure', 'Grafana', 'Jenkins', 'Unix', 'Administration']","['Skills', 'English', 'DevOps', 'Microsoft', 'Azure', 'Grafana', 'Jenkins', 'Unix', 'Administration']",[],[],[],[],[],[],[],[],[]
128,Cloud Engineer,"['Big data', 'Business Intelligence', 'Amazon Web Services (AWS)', 'Data Mining', 'Project management', 'Finance']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Cloud engineer,"['google G suite', 'Symfony Framework', 'GitHub', 'HTML', 'Bootstrap', 'JavaScript']","['*Contributes to the updating of a private cloud provisioning, management and billing platform.', '*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.']","*Contributes to the updating of a private cloud provisioning, management and billing platform.",*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],"['Contributes', 'updating', 'private', 'cloud', 'provisioning', 'management', 'billing', 'platform', 'Operation', 'various', 'cloud', 'infrastructures', 'well', 'maintenance', 'monitoring', 'server', 'machines', 'deployed', 'production']","['Contributes', 'updating', 'private', 'cloud', 'provisioning', 'management', 'billing', 'platform']","['Operation', 'various', 'cloud', 'infrastructures', 'well', 'maintenance', 'monitoring', 'server', 'machines', 'deployed', 'production']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['contribut', 'updat', 'privat', 'cloud', 'provis', 'manag', 'bill', 'platform', 'oper', 'variou', 'cloud', 'infrastructur', 'well', 'mainten', 'monitor', 'server', 'machin', 'deploy', 'product']","['contribut', 'updat', 'privat', 'cloud', 'provis', 'manag', 'bill', 'platform']","['oper', 'variou', 'cloud', 'infrastructur', 'well', 'mainten', 'monitor', 'server', 'machin', 'deploy', 'product']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Contributes', 'updating', 'private', 'cloud', 'provisioning', 'management', 'billing', 'platform', 'Operation', 'various', 'cloud', 'infrastructure', 'well', 'maintenance', 'monitoring', 'server', 'machine', 'deployed', 'production']","['Contributes', 'updating', 'private', 'cloud', 'provisioning', 'management', 'billing', 'platform']","['Operation', 'various', 'cloud', 'infrastructure', 'well', 'maintenance', 'monitoring', 'server', 'machine', 'deployed', 'production']",[],[],[],[],[],[],[],[]
129,Junior Software Engineer,"['DevOps', 'Cloud computing', 'Linux System Administration', 'Virtualization', 'Network Security', 'DNS']",['Developing an e-learning platform using spring boot and jhipster. the final project was deployed on docker.'],Developing an e-learning platform using spring boot and jhipster. the final project was deployed on docker.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Senior software engineer,"['MySQL', 'Project Management', 'Program Management', 'Change Management', 'ITIL', 'Business Analysis']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Developing', 'e', 'learning', 'platform', 'using', 'spring', 'boot', 'jhipster', 'final', 'project', 'deployed', 'docker']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['develop', 'e', 'learn', 'platform', 'use', 'spring', 'boot', 'jhipster', 'final', 'project', 'deploy', 'docker']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Developing', 'e', 'learning', 'platform', 'using', 'spring', 'boot', 'jhipster', 'final', 'project', 'deployed', 'docker']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
130,Software Engineer,"['Airbyte', 'Extract, Transform, Load (ETL)', 'MySQL', 'Flask', 'Go', 'Docker']","['-Deploy, improvise, monitor and maintain data services for a SaaS application', '-Configure, create and maintain data pipelines for multiple sources (Shopify, Klaviyo, Facebook, Google ads...)', '- Google Cloud Management Platform Data services (Bigquery, PubSub)', '-Develop and improve APIs', '-Code review']","-Deploy, improvise, monitor and maintain data services for a SaaS application","-Configure, create and maintain data pipelines for multiple sources (Shopify, Klaviyo, Facebook, Google ads...)","- Google Cloud Management Platform Data services (Bigquery, PubSub)",-Develop and improve APIs,-Code review,unknown,unknown,unknown,unknown,unknown,Software Developer,"['Research', 'JavaScript', 'Software Development', 'Front-End Development', 'Full-Stack Development', 'Multilingual']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Deploy', 'improvise', 'monitor', 'maintain', 'data', 'services', 'SaaS', 'application']","['Configure', 'create', 'maintain', 'data', 'pipelines', 'multiple', 'sources', 'Shopify', 'Klaviyo', 'Facebook', 'Google', 'ads']","['Google', 'Cloud', 'Management', 'Platform', 'Data', 'services', 'Bigquery', 'PubSub']","['Develop', 'improve', 'APIs']","['Code', 'review']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['deploy', 'improvis', 'monitor', 'maintain', 'data', 'servic', 'saa', 'applic']","['configur', 'creat', 'maintain', 'data', 'pipelin', 'multipl', 'sourc', 'shopifi', 'klaviyo', 'facebook', 'googl', 'ad']","['googl', 'cloud', 'manag', 'platform', 'data', 'servic', 'bigqueri', 'pubsub']","['develop', 'improv', 'api']","['code', 'review']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Deploy', 'improvise', 'monitor', 'maintain', 'data', 'service', 'SaaS', 'application']","['Configure', 'create', 'maintain', 'data', 'pipeline', 'multiple', 'source', 'Shopify', 'Klaviyo', 'Facebook', 'Google', 'ad']","['Google', 'Cloud', 'Management', 'Platform', 'Data', 'service', 'Bigquery', 'PubSub']","['Develop', 'improve', 'APIs']","['Code', 'review']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
131,Software Engineer,"['Microsoft Word', 'SolidWorks', 'Web Design', 'Database Design', 'Graphic Design', 'Adobe Illustrator']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Software developer,"['Python', 'JavaScript', 'Java Enterprise Edition', 'Java', 'Django', 'Cascading Style Sheets (CSS)']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
132,Software Engineer,"['English', 'Engineering', 'Software Development', 'Web Development', 'Data Science', 'Python (Programming Language)']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Software developer,"['Python', 'JavaScript', 'Java Enterprise Edition', 'Java', 'Django', 'Cascading Style Sheets (CSS)']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
133,Software Engineer,"['Python (Programming Language)', 'Flask', 'MongoDB', 'Artificial Neural Networks', 'Domain-Driven Design (DDD)', 'CI/CD']",['Skills: Domain-Driven Design (DDD) · CI/CD · Event Sourcing ·.NET 6 · C# · Amazon Web Services (AWS) · Microservices · Kubernetes'],Skills: Domain-Driven Design (DDD) · CI/CD · Event Sourcing ·.NET 6 · C# · Amazon Web Services (AWS) · Microservices · Kubernetes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Software Developer,"['Python', 'Spring Boot', 'Programming', 'docker', 'Spring Data', 'Spring Security']",['المهارا的: docker · Spring Data · Spring Security · Spring Integration · Jenkins · Kanban · Spring Boot · JIRA · Scrum · Bitbucket · Confluence · Bamboo · Java'],المهارا的: docker · Spring Data · Spring Security · Spring Integration · Jenkins · Kanban · Spring Boot · JIRA · Scrum · Bitbucket · Confluence · Bamboo · Java,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Skills', 'Domain', 'Driven', 'Design', 'DDD', 'CI', 'CD', 'Event', 'Sourcing', 'NET', '6', 'C', 'Amazon', 'Web', 'Services', 'AWS', 'Microservices', 'Kubernetes']",[],[],[],[],[],[],[],[],[],"['docker', 'Spring', 'Data', 'Spring', 'Security', 'Spring', 'Integration', 'Jenkins', 'Kanban', 'Spring', 'Boot', 'JIRA', 'Scrum', 'Bitbucket', 'Confluence', 'Bamboo', 'Java']","['docker', 'Spring', 'Data', 'Spring', 'Security', 'Spring', 'Integration', 'Jenkins', 'Kanban', 'Spring', 'Boot', 'JIRA', 'Scrum', 'Bitbucket', 'Confluence', 'Bamboo', 'Java']",[],[],[],[],[],[],[],[],[],"['skill', 'domain', 'driven', 'design', 'ddd', 'ci', 'cd', 'event', 'sourc', 'net', '6', 'c', 'amazon', 'web', 'servic', 'aw', 'microservic', 'kubernet']",[],[],[],[],[],[],[],[],[],"['docker', 'spring', 'data', 'spring', 'secur', 'spring', 'integr', 'jenkin', 'kanban', 'spring', 'boot', 'jira', 'scrum', 'bitbucket', 'confluenc', 'bamboo', 'java']","['docker', 'spring', 'data', 'spring', 'secur', 'spring', 'integr', 'jenkin', 'kanban', 'spring', 'boot', 'jira', 'scrum', 'bitbucket', 'confluenc', 'bamboo', 'java']",[],[],[],[],[],[],[],[],[],"['Skills', 'Domain', 'Driven', 'Design', 'DDD', 'CI', 'CD', 'Event', 'Sourcing', 'NET', '6', 'C', 'Amazon', 'Web', 'Services', 'AWS', 'Microservices', 'Kubernetes']",[],[],[],[],[],[],[],[],[],"['docker', 'Spring', 'Data', 'Spring', 'Security', 'Spring', 'Integration', 'Jenkins', 'Kanban', 'Spring', 'Boot', 'JIRA', 'Scrum', 'Bitbucket', 'Confluence', 'Bamboo', 'Java']","['docker', 'Spring', 'Data', 'Spring', 'Security', 'Spring', 'Integration', 'Jenkins', 'Kanban', 'Spring', 'Boot', 'JIRA', 'Scrum', 'Bitbucket', 'Confluence', 'Bamboo', 'Java']",[],[],[],[],[],[],[],[],[]
