,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10
11,Full stack engineer,"['WebRTC', 'CSS3', 'Bootstrap', 'HTML5', 'Css3', 'Bootstrap4']",['unknown'],unknown,,,,,,,,,,Full Stack Developer,"['Sonar', 'Sonarqube', 'JUnit', 'Spring Security', 'Spring Data', 'Material-IU']",['unknown'],unknown,,,,,,,,,
12,Full stack engineer,"['XML', 'Reactjs', 'React.js', 'Angular', '.NET framework', 'docker']",['unknown'],unknown,,,,,,,,,,Full-stack Developer,"['React', 'ASP.NET', 'Microsoft SQL Server', 'AngularJS', 'REST APIs', 'MySQL']","['Design and development of a web application (Front and Back) that allows the user to consult and create personalized diets composed of a set of meals based on recipes that he can also browse through the site, consult all the matching nutritional information and obtain the shopping list of the ingredients necessary for his diet.']","Design and development of a web application (Front and Back) that allows the user to consult and create personalized diets composed of a set of meals based on recipes that he can also browse through the site, consult all the matching nutritional information and obtain the shopping list of the ingredients necessary for his diet.",,,,,,,,,
0,Full Stack Developer,"['Git', 'PHP', 'HTML5', 'C#', 'Java', 'MySQL']",['Development of some features of CRM Client Relationship Management (Customer Relationship Management) software'],Development of some features of CRM Client Relationship Management (Customer Relationship Management) software,,,,,,,,,,Full-stack Web-Developer,"['HTML5', 'PHP', 'AngularJS', 'Java', 'Postman API', 'css']",['unknown'],unknown,,,,,,,,,
1,Full stack data engineer,"['R', 'pandas', 'cloudera', 'SQL', 'MySQL', 'keras']",['unknown'],unknown,,,,,,,,,,Full Stack Developer,"['Full-Stack Development', 'Data Science', 'SQL', 'Machine learning', 'Data Analysis', 'Business Intelligence']",['unknown'],unknown,,,,,,,,,
2,Senior Full Stack Web Developer,"['Java', 'MySQL', 'JavaScript', 'Angularjs', 'NodeJS', 'PHP']",['unknown'],unknown,,,,,,,,,,Full Stack Consultant,"['Java', 'Python', 'Big Data', 'Agile methods', 'Software development', 'Data analysis']",['unknown'],unknown,,,,,,,,,
3,Full Stack Engineer,"['Redash', 'PostgreSQL', 'Django', 'Angular', 'redash', 'ClickHouse']",['Skills: Django · Angular · redash · ClickHouse'],Skills: Django · Angular · redash · ClickHouse,,,,,,,,,,Full stack and AI developer,"['JavaScript', 'MySQL', 'Deep Learning', 'Machine Learning', 'PyTorch', 'Python (Programming Language)']",['Skills: JavaScript · MySQL · Deep Learning · Machine Learning · PyTorch · Python (Programming Language) · TensorFlow · PHP · Artificial Intelligence (AI)'],Skills: JavaScript · MySQL · Deep Learning · Machine Learning · PyTorch · Python (Programming Language) · TensorFlow · PHP · Artificial Intelligence (AI),,,,,,,,,
4,Full-stack Developer,"['SQL Server Reporting Services (SSRS)', 'SQL Server Analysis Services (SSAS)', 'SQL Server Integration Services (SSIS)', 'Advanced Business Application Programming (ABAP)', 'SAP ERP', 'Python (Programming Language)']",['Skills: TypeScript · React.js'],Skills: TypeScript · React.js,,,,,,,,,,PFE Stage Developer Full Stack ,"['Java SE', 'Angular', 'PL/SQL', 'angular', 'Framework Spring', 'Android']","['Development of a web platform for equipment monitoring for the introduction of AI in energy consumption management', 'java/jee, Spring Boot, Hibernate, Spring DATA JPA, Angular PostgreSQL...']",Development of a web platform for equipment monitoring for the introduction of AI in energy consumption management,"java/jee, Spring Boot, Hibernate, Spring DATA JPA, Angular PostgreSQL...",,,,,,,,
5,Full Stack Developer,"['.NET framework', 'React.js', 'Node.js', 'Unity', 'Security Council', 'English']",['Skills:.NET framework · AngularJS'],Skills:.NET framework · AngularJS,,,,,,,,,,PFE Stage Developer Full Stack ,"['Java SE', 'Angular', 'PL/SQL', 'angular', 'Framework Spring', 'Android']","['Development of a web platform for equipment monitoring for the introduction of AI in energy consumption management', 'java/jee, Spring Boot, Hibernate, Spring DATA JPA, Angular PostgreSQL...']",Development of a web platform for equipment monitoring for the introduction of AI in energy consumption management,"java/jee, Spring Boot, Hibernate, Spring DATA JPA, Angular PostgreSQL...",,,,,,,,
6,Full Stack Engineer,"['Scrum', 'Java', 'Linux System Administration', 'CSS', 'MySQL', 'AJAX']",['unknown'],unknown,,,,,,,,,,Full-stack Js Developer,"['Web development', 'Teamwork', 'Project management', 'Advertising', 'GitHub', 'AngularJS']",['unknown'],unknown,,,,,,,,,
0,Data Analyst,"['Power BI', 'Talend', 'Python', 'Extract, transform, load (ETL)', 'Data analysis', 'SQL Server Integration Services (SSIS)']",['unknown'],unknown,,,,,,,,,,Data Engineer,"['Python', 'Artificial intelligence', 'Machine Learning', 'Data Warehouse', 'Big Data', 'Java']","['Key Responsibilities:', '', '• Build data systems and pipelines', '• Prepare data for predictive and predictive modelling', '• Build algorithms and prototypes', '• Combine raw information from different sources', '• Explore ways to enhance data quality and reliability', '• Identify opportunities for data acquisition', '• Collaborate with data scientists and architects on several projects']",Key Responsibilities:,,• Build data systems and pipelines,• Prepare data for predictive and predictive modelling,• Build algorithms and prototypes,• Combine raw information from different sources,• Explore ways to enhance data quality and reliability,• Identify opportunities for data acquisition,• Collaborate with data scientists and architects on several projects,
1,Data Analyst ,"['Analytical skills', ""Investigator's brochure (BI)"", 'Iaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa', 'Big data', 'Deep learning', 'Data mining']",['Automatic processing of CVs and profiles with Big Data (cv library)'],Automatic processing of CVs and profiles with Big Data (cv library),,,,,,,,,,Data Engineer,"['Java', 'JavaScript', 'MySQL', 'Beautiful Soup', 'HTML', 'Docker']","['- Build data systems and pipelines', '- Prepare data for predictive and predictive modelling', '- Build algorithms and prototypes', '- Combine raw information from different sources', '- Explore ways to enhance data quality and reliability', '- Identify opportunities for data acquisition', '- Collaborate with data scientists and architects on several projects', '- Parsing E-commerce web sites ', '- Monitoring web scrapers']",- Build data systems and pipelines,- Prepare data for predictive and predictive modelling,- Build algorithms and prototypes,- Combine raw information from different sources,- Explore ways to enhance data quality and reliability,- Identify opportunities for data acquisition,- Collaborate with data scientists and architects on several projects,- Parsing E-commerce web sites ,- Monitoring web scrapers,
2,Data Analyst ,"['Analytical skills', ""Investigator's brochure (BI)"", 'Iaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa', 'Big data', 'Deep learning', 'Data mining']",['Automatic processing of CVs and profiles with Big Data (cv library)'],Automatic processing of CVs and profiles with Big Data (cv library),,,,,,,,,,Data Engineer,"['PySpark', 'Azure Databricks', 'Databricks', 'Machine Learning', 'Deep Learning', 'Big data']",['unknown'],unknown,,,,,,,,,
3,Data Scientist Internal,"['Optical Character Recognition (OCR)', 'Convolutional Neural Networks (CNN)', 'Deep Learning', 'Machine Learning', 'Native reaction', 'SAP CRM']","['OCR Web service that detects, classifies the object and extracts data from formal documents in french and arabic']","OCR Web service that detects, classifies the object and extracts data from formal documents in french and arabic",,,,,,,,,,Data scientist junior,"['Artificial Intelligence (AI)', 'SQL', 'Extract, Transform, Load (ETL)', 'Project management', 'Python (programming language)', 'PyCharm']",['unknown'],unknown,,,,,,,,,
4,Data Science Internal,"['MySQL', 'Transport Layer Security (TLS)', 'Deep Learning', 'Git', 'Flutter', 'Data Analysis']",['Skills: Transport Layer Security (TLS) · Data Analysis · Python (Programming Language) · Machine Learning'],Skills: Transport Layer Security (TLS) · Data Analysis · Python (Programming Language) · Machine Learning,,,,,,,,,,Data Science Engineer,"['Web scraping', 'Data extraction', 'python', 'Selenium', 'Nlp', 'Natural Language Toolkit (NLTK)']",['unknown'],unknown,,,,,,,,,
5,Data Science Internal,"['Machine Learning', 'Deep Learning', 'Analytical Skills', 'Engineering', 'Web Development', 'Research']",['unknown'],unknown,,,,,,,,,,Data Analyst Internal,"['French', 'Engineers', 'Management', 'Microsoft Office', 'Leadership', 'unknown']",['unknown'],unknown,,,,,,,,,
6,Junior Data Scientist,"['c++', 'c/', 'java', 'Big Data', 'Algorithms', 'Computer Vision']",['unknown'],unknown,,,,,,,,,,Junior data engineer,"['Programming', 'Python (programming language)', 'MATLAB', 'java', 'machine learning', 'Deep learning']","['• Analysis of customer needs manually Airbus and ATR', '• Involved in daily SCRUM meetings to keep track of the projects status', '• Processing and analysis of data in different formats with Machine learning algorithms and Python  ', '• Creation of dashboards with PowerBI.']",• Analysis of customer needs manually Airbus and ATR,• Involved in daily SCRUM meetings to keep track of the projects status,• Processing and analysis of data in different formats with Machine learning algorithms and Python  ,• Creation of dashboards with PowerBI.,,,,,,
7,Junior Data Scientist,"['Python', 'R', 'Machine Learning', 'Research', 'C#', 'Java']","['-Sentiment analysis on videos for a human resources tool.This task was discussed using Deep Learning and OpenCV. ', '-Skills suggestion system using Word2Vec (gensim)']",-Sentiment analysis on videos for a human resources tool.This task was discussed using Deep Learning and OpenCV. ,-Skills suggestion system using Word2Vec (gensim),,,,,,,,,Junior Data Analyst,"['Data Analysis', 'Business Intelligence (BI)', 'Data Mining', 'Big Data', 'Machine Learning', 'Deep Learning']","[""Thesis's Title: Development of a Machine Learning Model to detect anomalies "", 'in a radio network.', 'Technology Used: R, Python, and Power BI.']",Thesis's Title: Development of a Machine Learning Model to detect anomalies ,in a radio network.,"Technology Used: R, Python, and Power BI.",,,,,,,
8,Data Science Internal,"['Python (Programming Language)', 'Extract, Transform, Load (ETL)', 'TensorFlow', 'Data Science', 'Computer Science', 'MySQL']","['Identifying the joints of the human body using OPEN POSE in order to extract images of different parts of the body.', 'Detecting the pattern of apparent motion of objects using optimalflow.', 'Developed a new architecture (PTCNN) for extracing thescriptor vector of each video based on the PCNN architecture.using a TSN model to extract the motion vector and VGG19 to extract the special vector.', 'Developed a deep learning model that looks to recognize and classify human actions using video footage extracted from a drone With an accuracy of 79.8%. - No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no']",Identifying the joints of the human body using OPEN POSE in order to extract images of different parts of the body.,Detecting the pattern of apparent motion of objects using optimalflow.,Developed a new architecture (PTCNN) for extracing thescriptor vector of each video based on the PCNN architecture.using a TSN model to extract the motion vector and VGG19 to extract the special vector.,"Developed a deep learning model that looks to recognize and classify human actions using video footage extracted from a drone With an accuracy of 79.8%. - No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no",,,,,,,Data Analyst intern,"['Talend Open Studio', 'Microsoft Dynamics AX', 'ERP Microsoft Dynamics', 'python', 'Adobe Illustrator', 'java']",['Skills: Talend Open Studio · Microsoft Dynamics AX · Microsoft Power BI'],Skills: Talend Open Studio · Microsoft Dynamics AX · Microsoft Power BI,,,,,,,,,
9,Data Engineer,"['Machine Learning', 'Data Visualization', 'Python', 'Big Data', 'Data Warehouse', 'Data exploration']",['unknown'],unknown,,,,,,,,,,Data Analytics,"['Machine Learning', 'Statistics', 'Teamwork', 'Event Planning', 'Corporate Finance', 'Extract, Transform, Load (ETL)']",['unknown'],unknown,,,,,,,,,
10,Data Engineer,"['Python', 'Java', 'Big data', 'Decision-making informatics', 'Machine learning', 'SAS programming']",['unknown'],unknown,,,,,,,,,,Data Analyst,"['Analytical Skills', 'Mathematics', 'Python (Programming Language)', 'Data Analysis', 'Oracle Database', 'Java']",['unknown'],unknown,,,,,,,,,
11,Data Engineer,"['Mobile Application Development', 'PostgreSQL', 'Python', 'Machine Learning', 'Data analysis', 'Big Data']","['Project: Implementation of a datawarehouse for a bank.', '•Look initiative to create tools that automate different project development processes.', '•Look initiative to automate QA tests of the project.', '•Extraction and encryption of confidential data', '•Design and development of data warehouse feed flows.', '•Implement checks/alerts on data consistency and quality.', 'TECHNOLOGIES: Python, Pyspark, Cloudera, Hadoop, Hive, SQL, Talend, PostgreSQL, Java']",Project: Implementation of a datawarehouse for a bank.,•Look initiative to create tools that automate different project development processes.,•Look initiative to automate QA tests of the project.,•Extraction and encryption of confidential data,•Design and development of data warehouse feed flows.,•Implement checks/alerts on data consistency and quality.,"TECHNOLOGIES: Python, Pyspark, Cloudera, Hadoop, Hive, SQL, Talend, PostgreSQL, Java",,,,Data Architect,"['Business Intelligence', 'Microsoft Power BI', 'Data Analysis', 'Consulting', 'Business Analysis', 'Project Management']","['# Context', 'Continuous optimization of the Data Global model for the Healthcare Data Warehouse.', 'Analysis, Conception and integration of the data sources into a new model.', '', '# Activities', '* Analysis of the existing Data models, Data Sources, and Data flow. ', '* Understanding of the different business processes and the business requirements for each entity and the interaction between different entities and different applications on the Data layer and the reporting layer', '* Detecting the issue within the existance models and offer alternatives to improve the performance and the data quality within the new models. ', '* Planning and estimates for the Data Team within the different project phases. ', '* Modeling (Entity Relationship Models, Conceptual Data Models, Logical Data Models)', '* Mapping and Documentation of Data Warehouse Componenets ', '* Work with the Data Architecture Team to look in different strategies for future business needs.', '', '# Environment', 'Data Modeling (Erwin, Kimball), Data Marts, Functional Architecture, MS Azure, SQL Server, SAS']",# Context,Continuous optimization of the Data Global model for the Healthcare Data Warehouse.,"Analysis, Conception and integration of the data sources into a new model.",,# Activities,"* Analysis of the existing Data models, Data Sources, and Data flow. ",* Understanding of the different business processes and the business requirements for each entity and the interaction between different entities and different applications on the Data layer and the reporting layer,* Detecting the issue within the existance models and offer alternatives to improve the performance and the data quality within the new models. ,* Planning and estimates for the Data Team within the different project phases. ,"* Modeling (Entity Relationship Models, Conceptual Data Models, Logical Data Models)"
12,Client Engineering Data Scientist,"['Data Analysis', 'Data Science', 'Machine Learning', 'Database Administration', 'Web Development', 'Big data']",['unknown'],unknown,,,,,,,,,,Retail Consultant/ Data Engineer,"['Microsoft Office', 'Microsoft Power BI', 'Microsoft PowerPoint', 'SQL', 'Python', 'Teamwork']",['unknown'],unknown,,,,,,,,,
13,Data Scientist internally,"['Data Analysis', 'SQL', 'Flask', 'Django', 'Python (Programming Language)', 'Deep Learning']","[""Analysis and modelling of a time series data set of household electricity consumption using ARIMA, LSTM, and Facebook Prophet models. The main objective is to drill the next year's consumption to minimize the cost of the bill."", 'Make it possible to extract table layout and content from PDF files and images in an Excel sheet using the Azure Form Recognizer API and the openpyxl library.']","Analysis and modelling of a time series data set of household electricity consumption using ARIMA, LSTM, and Facebook Prophet models. The main objective is to drill the next year's consumption to minimize the cost of the bill.",Make it possible to extract table layout and content from PDF files and images in an Excel sheet using the Azure Form Recognizer API and the openpyxl library.,,,,,,,,,Data analytics internal,"['SQL Server Management Studio', 'Data analysis', 'JasperReports', 'Data exploration', 'AngularJS', 'R']","['Setting up a decision platform for a wimbee client using JasperReports', 'Keywords : SSMS, Talend, jaspersoft studio ']",Setting up a decision platform for a wimbee client using JasperReports,"Keywords : SSMS, Talend, jaspersoft studio ",,,,,,,,
14,Data Engineer,"['Machine Learning', 'Data Analysis', 'Computer Vision', 'Big Data', 'Data Modeling', 'Mathematics']",['unknown'],unknown,,,,,,,,,,Data Analyst,"['Power BI', 'Talend', 'Python', 'Extract, transform, load (ETL)', 'Data analysis', 'SQL Server Integration Services (SSIS)']",['unknown'],unknown,,,,,,,,,
15,Data Engineer,"['SQL', 'SQL No', 'Python', 'Big data', 'Artificial intelligence', 'Automatic learning']",['unknown'],unknown,,,,,,,,,,Data Analyst,"['Project management', 'Software development', 'Web development', 'Programming', 'Java', 'HTML5']",['unknown'],unknown,,,,,,,,,
16,Data Engineer,"['Table', 'Decision-making informatics', 'Machine Learning', 'Big Data', 'Scrum', 'Information technology']",['unknown'],unknown,,,,,,,,,,Data Analyst ,"['Analytical skills', ""Investigator's brochure (BI)"", 'Iaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa', 'Big data', 'Deep learning', 'Data mining']",['Automatic processing of CVs and profiles with Big Data (cv library)'],Automatic processing of CVs and profiles with Big Data (cv library),,,,,,,,,
17,Junior data scientist,"['Machine Learning', 'Python (Programming Language)', 'Data Science', 'Project Management', 'Object-Oriented Programming (OOP)', 'Web Development']",['unknown'],unknown,,,,,,,,,,Senior Data Scientist,"['Data Science', 'Machine Learning', 'Deep Learning', 'Statistics', 'Artificial Intelligence (AI)', 'Navy']",['unknown'],unknown,,,,,,,,,
18,Data Engineer Trainee,"['OpenCV', 'Django REST Framework', 'FaceNet', 'YOLO', 'CNN', 'NLP']","['• Creating a real time insights visualization dashboards for a pharmaceutic company to monitor the critical parameters of her machines, general intelligent, anomaly scores and alarms to anticipate problems and reduce human supervision.', '• Deploying the solution in different Azure VMs using Ansible.']","• Creating a real time insights visualization dashboards for a pharmaceutic company to monitor the critical parameters of her machines, general intelligent, anomaly scores and alarms to anticipate problems and reduce human supervision.",• Deploying the solution in different Azure VMs using Ansible.,,,,,,,,,Data Analyst Internal,"['SQL', 'Java', 'Microsoft Power BI', 'Data Analysis Expressions (DAX)', 'MySQL', 'JavaScript']",['Expensya is an innovative spending management solution to empower CFOs and foster autonomous accounting professionals. We are leader of mid-market new generation solutions.'],Expensya is an innovative spending management solution to empower CFOs and foster autonomous accounting professionals. We are leader of mid-market new generation solutions.,,,,,,,,,
19,Data consultant,"['Machine Learning', 'Big Data', 'Data mining', 'Python', 'Deep learning', 'Time series']",['unknown'],unknown,,,,,,,,,,Data analytics,"['Finance', 'Marketing', 'Analytical skills', 'Project management', 'data analysis', 'data visualization']","['- Clean data and develop ETL', '- Identify KPIs and create board tables to track commercial activity']",- Clean data and develop ETL,- Identify KPIs and create board tables to track commercial activity,,,,,,,,
20,Data Engineer,"['Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Data Analysis', 'Business Intelligence (BI)', 'Computer Vision']",['Data Engineer part of the food catalog team'],Data Engineer part of the food catalog team,,,,,,,,,,Data Analyst,"['JIRA', 'Teamwork', 'Table', 'MySQL', 'Pawer bi', 'Microsoft SQL Server']",['Skills: JIRA · Teamwork · Tableau · MySQL · Microsoft Excel'],Skills: JIRA · Teamwork · Tableau · MySQL · Microsoft Excel,,,,,,,,,
21,Data Engineer,"['Data Cleaning', 'Data Visualization', 'Business Intelligence', 'Big Data', 'Data Science', 'python']",['unknown'],unknown,,,,,,,,,,Data Analyst,"['Teamwork', 'Data analysis', 'Extract, Transform, Load (ETL)', 'Microsoft Office', 'Microsoft Power BI', 'Talend Open Studio']",['unknown'],unknown,,,,,,,,,
22,Data Engineer,"['Azure Cosmos DB', 'DAX', 'Powershell', 'Business Intelligence (BI)', 'Extract, Transform, Load (ETL)', 'Data Warehousing']","['- Work with Microsoft Information Protection team to generate insights about MIP solutions.', '- Extract data and generate useful datasets.', '- Create power BI dashboards to make data usefull for analysis.']",- Work with Microsoft Information Protection team to generate insights about MIP solutions.,- Extract data and generate useful datasets.,- Create power BI dashboards to make data usefull for analysis.,,,,,,,,Data Analyst,"['Table', 'Workbench', 'Alteryx', 'Visual Studio', 'Microsoft Power BI', 'Microsoft SQL Server']",['Skills: Tableau · Workbench · digital lab · Alteryx · Microsoft Power BI · SQL'],Skills: Tableau · Workbench · digital lab · Alteryx · Microsoft Power BI · SQL,,,,,,,,,
23,Data-analyst,"['PHP', 'PhpMyAdmin', 'MySQL', 'HTML5', 'Java', 'JavaScript']",['unknown'],unknown,,,,,,,,,,Data Analyst,"['Power BI', 'Talend', 'Python', 'Extract, transform, load (ETL)', 'Data analysis', 'SQL Server Integration Services (SSIS)']",['unknown'],unknown,,,,,,,,,
24,Data Science Internal,"['MySQL', 'Transport Layer Security (TLS)', 'Deep Learning', 'Git', 'Flutter', 'Data Analysis']",['Skills : Transport Layer Security (TLS) · Data Analysis · Python (Programming Language) · Machine Learning'],Skills : Transport Layer Security (TLS) · Data Analysis · Python (Programming Language) · Machine Learning,,,,,,,,,,Data Science Consultant,"['Python (programming language)', 'OCR', 'Optical character recognition', 'Computer vision', 'Deep learning', 'Automatic learning']",['unknown'],unknown,,,,,,,,,
25,Data Scientist internally,"['Engineering', 'Project management', 'English', 'Analytical skills', 'Finance', 'R']",['unknown'],unknown,,,,,,,,,,Data analytics internal,"['SQL Server Management Studio', 'Data analysis', 'JasperReports', 'Data exploration', 'AngularJS', 'R']","['Setting up a decision platform for a wimbee client using JasperReports', 'Keywords : SSMS, Talend, jaspersoft studio ']",Setting up a decision platform for a wimbee client using JasperReports,"Keywords : SSMS, Talend, jaspersoft studio ",,,,,,,,
26,Data Science Internal,"['Data analytics', 'Data visualization', 'Scoreboard', 'Data science', 'Software development', 'Decision-making informatics']",['Competencies : C#'],Competencies : C#,,,,,,,,,,Data Analyst Internal,"['French', 'Engineers', 'Management', 'Microsoft Office', 'Leadership', 'unknown']",['unknown'],unknown,,,,,,,,,
27,Data Engineer,"['Python (Programming Language)', 'Dashboard Building', 'Data Analytics', 'Extract, Transform, Load (ETL)', 'Django', 'KPI Dashboards']",['unknown'],unknown,,,,,,,,,,Data Analyst,"['Project management', 'Software development', 'Web development', 'Programming', 'Java', 'HTML5']",['unknown'],unknown,,,,,,,,,
28,Data Engineer,"['Apache Spark', 'Scala', 'Jira', 'Talend', 'Learning by strengthening', 'SQL Server Integration Services (SSIS)']","['Design Dashboards, developer, test, implementation of data ingestion, transformation, and extraction to and from Big Data/cloud Platforms.']","Design Dashboards, developer, test, implementation of data ingestion, transformation, and extraction to and from Big Data/cloud Platforms.",,,,,,,,,,Data Analyst,"['Big Data Analytics', 'Data Analysis', 'Data Mining', 'HTML', 'Cascading Style Sheets (CSS)', 'JavaScript']",['unknown'],unknown,,,,,,,,,
0,Data Analyst,"['Power BI', 'Talend', 'Python', 'Extract, transform, load (ETL)', 'Data analysis', 'SQL Server Integration Services (SSIS)']",['unknown'],unknown,,,,,,,,,,Data Scientist Internal,"['Optical Character Recognition (OCR)', 'Convolutional Neural Networks (CNN)', 'Deep Learning', 'Machine Learning', 'Native reaction', 'SAP CRM']","['OCR Web service that detects, classifies the object and extracts data from formal documents in french and arabic']","OCR Web service that detects, classifies the object and extracts data from formal documents in french and arabic",,,,,,,,,
1,Data Analyst ,"['Analytical skills', ""Investigator's brochure (BI)"", 'Iaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa', 'Big data', 'Deep learning', 'Data mining']",['Automatic processing of CVs and profiles with Big Data (cv library)'],Automatic processing of CVs and profiles with Big Data (cv library),,,,,,,,,,Data Science Internal,"['MySQL', 'Transport Layer Security (TLS)', 'Deep Learning', 'Git', 'Flutter', 'Data Analysis']",['Skills: Transport Layer Security (TLS) · Data Analysis · Python (Programming Language) · Machine Learning'],Skills: Transport Layer Security (TLS) · Data Analysis · Python (Programming Language) · Machine Learning,,,,,,,,,
